NMJCounting,Muscle,Fenotype,Genotype,Maturity,Bounds0Red,Bounds1Red,Bounds2Red,CCDistRed,CCSize0Red,CCSize1Red,CCSize2Red,CCRed,FragmentationRed,Compactness0Red,Compactness1Red,MeanIntensityRed,ShapeFactor0Red,ShapeFactor1Red,ShapeFactor2Red,SkeletonLengthRed,SurfaceVolumeRatio0Red,SurfaceVolumeRatio1Red,Surface0Red,Surface1Red,Surface2Red,Surface3Red,SurfaceDil0Red,SurfaceDil1Red,Volume0Red,Volume1Red,Bounds0Gr,Bounds1Gr,Bounds2Gr,CCDistGr,CCSize0Gr,CCSize1Gr,CCSize2Gr,CCGr,Compactness0Gr,Compactness1Gr,FragmentationGr,ShapeFactor0Gr,ShapeFactor1Gr,ShapeFactor2Gr,SkeletonLengthGr,SurfaceVolumeRatio0Gr,SurfaceVolumeRatio1Gr,Surface0Gr,Surface1Gr,Surface2Gr,Surface3Gr,SurfaceDil0Gr,SurfaceDil1Gr,Volume0Gr,Volume1Gr,IoUGr,ComDist,Coverage,HausDist,NIntersection,NUnion
Healthy,1,1,1,2,23,65,6,0,3107,3107,3107,1,0,60.959,35.201,0.541,2.561,-1.508,0.557,188,1.061,0.736,2287,-1154.505,3298,-8558.638,3298,2287,3107,785.139,20,62,6,8.755,1,1314,332.5,4,89.51,32.434,0.75,2.608,-1.194,0.567,250,1.82,0.925,1230,-927.364,2420,-6196.732,2420,1230,1330,336.091,0.655,1.411,42.80656037,0,1330,1895
Healthy,1,0,0,0,56,63,3,8.825,1,3073,1025,3,0.667,158.876,54.133,0.625,1.593,0.831,0.346,752,2.017,0.984,2954,5664,4674,5694,6203,3026,3075,777.052,56,62,3,8.619,1,2457,1229,2,186.345,49.548,0.5,1.664,0.775,0.362,748,2.417,1,2435,5228,4272,5252,5942,2457,2458,621.137,1.062,0.699,79.935,3.162,2458,2315
Healthy,1,0,0,2,61,36,6,0,2653,2653,2653,1,0,79.761,41.821,0.516,2.096,-1.277,0.456,272,1.338,0.87,2309,-1105.006,3551,-9354.183,3551,2309,2653,670.413,58,36,6,0,2105,2105,2105,1,91.658,41.065,0,2.092,-1.149,0.455,346,1.586,0.929,1955,-1110.303,3339,-8723.74,3339,1955,2105,531.933,0.887,0.308,79.34407597,0,2105,1853
Healthy,1,0,0,0,60,45,2,0,2056,2056,2056,1,0,120.059,45.343,0.611,1.75,0.994,0.38,404,1.914,1,2056,3618,3107,3630,3935,2056,2056,519.551,58,45,2,7.004,1,1695,566.667,3,135.893,41.231,0.666666667,1.864,0.939,0.405,494,2.215,1,1700,3374,2799,3398,3765,1700,1700,429.59,0.986,0.456,82.68485673,3.606,1700,1725
Healthy,1,0,0,1,38,57,4,10.845,938,1279,1108.5,2,0.5,113.17,44.56,0.43,1.897,-1.082,0.412,330,1.794,0.964,2137,-1173.634,3978,-10544.692,3978,2137,2217,560.236,37,54,4,10.634,568,921,744.5,2,135.974,37.967,0.5,2.081,-1.013,0.452,316,2.316,0.989,1473,-1057.096,3448,-9098.367,3448,1473,1489,376.27,0.92,0.863,67.16276712,0,1489,1619
Healthy,1,0,0,2,51,45,5,0,4338,4338,4338,1,0,75.561,46.815,0.536,1.977,-1.304,0.43,284,1.096,0.796,3455,-1404.271,4754,-12602.324,4754,3455,4338,1096.213,50,44,4,8.33,1,2824,1412.5,2,104.62,47.173,0.5,1.903,-1.066,0.414,400,1.571,0.924,2609,-1425.057,4437,-11646.768,4437,2609,2825,713.877,0.841,1.053,65.12210674,0,2825,2951
Healthy,1,0,0,0,83,31,5,9.384,1,1561,313.2,5,0.8,149.347,39.573,0.61,1.954,0.933,0.425,532,2.424,1,1536,3216,2628,3258,3796,1566,1566,395.728,80,23,4,12.546,1,258,37.909,11,161.751,20.421,0.909090909,2.985,1.117,0.649,234,3.974,1,416,1112,954,1172,1657,417,417,105.376,0.438,3.407,26.628,18.815,417,951
Healthy,1,0,0,1,61,62,4,0,3227,3227,3227,1,0,151.759,56.78,0.664,1.518,0.834,0,554,1.925,1,3200,5826,4571,5826,6213,3226,3227,815.463,59,60,4,12.138,1,614,104.917,12,237.535,35.482,0.916666667,2.061,0.77,0.001,580,3.552,1,1259,3368,2919,3434,4472,1259,1259,318.149,0.598,0.966,39.01452304,5.099,1259,2106
Healthy,1,1,3,0,48,56,2,7.726,17,1833,925,2,0.5,163.009,43.012,0.499,1.813,0.843,0.394,664,2.431,1,1850,3980,3302,3992,4497,1850,1850,467.495,44,56,2,10.507,1,425,82,8,210.193,25.612,0.875,2.561,0.879,0.557,422,4.069,1,656,1912,1671,1978,2669,656,656,165.771,0.664,2.996,35.459,11.225,656,988
Healthy,1,0,0,2,36,51,6,0,3894,3894,3894,1,0,72.993,45.726,0.486,2.051,-1.247,0.446,456,1.11,0.813,3165,-1501.939,4323,-11233.724,4323,3165,3894,984.014,36,51,6,0,3810,3810,3810,1,74.836,45.785,0,2.051,-1.226,0.446,462,1.137,0.819,3122,-1519.29,4332,-11242.912,4332,3122,3810,962.787,0.854,0.642,97.84281524,0,3810,3284
Healthy,1,1,3,0,19,57,3,0,1364,1364,1364,1,0,68.796,32.79,0.71,2.384,1.399,0.518,178,1.514,0.924,1148,1956,1493,1968,2065,1260,1364,344.683,15,56,3,0,668,668,668,1,106.786,25.672,0,2.657,1.11,0.577,262,2.575,0.996,640,1532,1111,1538,1720,665,668,168.804,0.631,1.567,48.974,4.123,668,1058
Healthy,1,1,3,0,53,67,2,12.606,1,2180,365.333,6,0.833,199.379,46.819,0.508,1.716,0.772,0.373,772,2.627,1,2188,4864,3949,4876,5759,2192,2192,553.918,49,65,1,11.192,1,318,30.4,25,242.551,27.568,0.96,2.438,0.889,0.53,434,4.262,1,760,2084,1862,2186,3239,760,760,192.052,0.637,2.158,34.672,8.66,760,1194
Healthy,1,1,2,0,49,39,3,0,1461,1461,1461,1,0,123.669,38.223,0.665,1.962,0.948,0.001,324,2.188,1,1460,3022,2437,3022,3196,1461,1461,440.336,45,37,2,10.667,1,859,220,4,163.519,29.665,0.75,2.322,0.905,0.001,410,3.12,1,880,2258,1870,2270,2746,880,880,265.226,0.771,1.835,60.23264053,4.123,880,1142
Healthy,1,0,0,1,43,31,1,7.256,1,535,115.6,5,0.8,136.998,24.042,0.423,2.671,-1.081,0.581,208,3.19,1,578,-388.486,1844,-5037.102,1844,578,578,146.061,43,31,1,7.39,1,464,82.5,6,147.514,22.249,0.833333333,2.813,-1.053,0.611,244,3.529,1,495,-391.921,1747,-4747.633,1747,495,495,125.086,0.855,0.568,85.63956155,0,495,579
Healthy,1,0,0,0,44,27,3,8.24,1,1649,825,2,0.5,73.541,39.884,0.734,1.973,1.342,0.429,134,1.485,0.988,1575,2316,1924,2322,2451,1630,1650,416.955,41,27,2,5.956,1,701,177.5,4,116.003,26.646,0.75,2.501,1.148,0.544,292,2.666,1,708,1542,1289,1566,1893,710,710,179.417,0.596,1.501,43.03,9.055,710,1192
Healthy,1,0,0,1,50,41,4,0,2322,2322,2322,1,0,81.975,43.263,0.717,2.016,1.213,0.001,222,1.425,0.931,1935,3216,2405,3216,3309,2161,2322,586.769,48,39,3,8.99,1,1062,531.5,2,124.573,32.604,0.5,2.214,1.008,0.001,344,2.444,1,1047,2300,1766,2324,2598,1063,1063,268.62,0.648,1.446,45.7795146,5.099,1063,1641
Healthy,1,1,3,0,55,61,2,10.575,1,1862,311.5,6,0.833,237.622,43.232,0.55,1.806,0.714,0.393,938,3.114,1,1869,4726,4189,4816,5821,1869,1869,472.296,52,60,2,10.855,1,465,53.944,18,282.727,31.161,0.944444444,2.247,0.768,0.488,690,4.35,1,971,2840,2573,2996,4224,971,971,245.372,0.824,2.64,51.953,6.083,971,1179
Healthy,1,0,0,0,78,124,10,0,13143,13143,13143,1,0,163.289,90.898,0.614,1.331,0.724,0,1900,1.266,0.857,9308,17128,11344,17722,16638,11259,13143,3961.218,73,124,10,19.542,1,10584,461.348,23,166.169,86.602,0.956521739,1.35,0.723,0,1662,1.375,0.891,7961,14870,9898,15374,14595,9452,10611,3198.089,0.965,1.092,80.73499111,6.481,10611,10999
Healthy,1,0,0,2,91,53,7,0,5430,5430,5430,1,0,84.481,56.057,0.603,1.746,-1.147,0.379,356,1.095,0.833,4525,-1820.386,5948,-15707.076,5948,4525,5430,1372.161,82,46,5,11.504,1,1732,218.25,8,137.887,39.579,0.875,2.022,-0.943,0.439,452,2.216,0.964,1684,-1098.858,3870,-10300.998,3870,1684,1746,441.214,0.517,3.205,102.6150721,0,1746,3377
Healthy,1,0,0,0,49,71,3,0,2155,2155,2155,1,0,154.221,46.293,0.531,1.766,0.82,0.384,866,2.226,0.998,2102,4528,3584,4522,4798,2151,2155,544.568,40,58,3,11.017,1,499,83.125,8,196.835,25.788,0.875,2.549,0.897,0.554,400,3.877,1,665,1890,1590,1932,2578,665,665,168.045,0.531,4.429,30.858,11.705,665,1252
Healthy,1,0,0,2,98,80,11,0,11204,11204,11204,1,0,131.852,87.32,0.626,1.248,-0.882,0.271,740,1.158,0.88,9855,-3437.127,12971,-34799.758,12971,9855,11204,2831.251,98,78,9,13.208,1,6269,787,8,172.97,74.576,0.875,1.336,-0.781,0.29,918,1.681,0.959,6041,-2807.064,10585,-28393.984,10585,6041,6296,1590.999,0.777,2.894,47.17956833,0,6296,8107
Healthy,1,0,0,2,23,85,6,0,2744,2744,2744,1,0,67.334,39.024,0.562,2.31,-1.436,0.502,152,1.182,0.822,2255,-1011.131,3244,-8542.776,3244,2255,2744,693.409,21,81,5,0,1330,1330,1330,1,92.972,34.999,0,2.346,-1.19,0.51,144,1.866,0.973,1294,-798.369,2482,-6508.553,2482,1294,1330,336.091,0.641,1.207,48.46937378,0,1330,1921
Healthy,1,0,0,2,18,61,8,7.757,15,2485,1250,2,0.5,62.986,35.884,0.535,2.524,-1.496,0.549,136,1.166,0.802,2004,-1013.16,2916,-7573.541,2916,2004,2500,631.75,18,61,8,7.613,12,2388,1200,2,64.131,35.934,0.5,2.529,-1.461,0.55,144,1.197,0.813,1952,-1032.54,2872,-7424.414,2872,1952,2400,606.48,0.882,0.286,96,0,2400,2069
Healthy,1,1,3,0,42,52,2,12.157,3,1229,616,2,0.5,162.341,35.1,0.573,2.076,0.882,0.451,472,2.776,1,1232,2900,2640,2912,3420,1232,1232,311.326,39,47,2,9.25,1,272,27.143,14,202.308,19.494,0.928571429,3.072,1.026,0.668,244,4.758,1,380,1138,1020,1180,1808,380,380,96.026,0.492,3.547,30.844,7.211,380,772
Healthy,1,0,0,0,72,42,3,0,1756,1756,1756,1,0,145.312,41.905,0.558,1.846,0.886,0.401,570,2.291,1,1754,3656,2938,3680,4023,1756,1756,443.741,69,36,2,10.897,1,693,86.778,9,179.437,27.946,0.888888889,2.419,0.926,0.526,336,3.455,1,780,2038,1716,2086,2698,781,781,197.359,0.753,2.311,44.476,5.099,781,1037
Healthy,1,1,2,0,39,65,3,0,1579,1579,1579,1,0,79.878,38.162,0.654,2.257,1.225,0.001,120,1.593,0.973,1337,2464,1724,2470,2515,1537,1579,475.901,36,61,3,0,1048,1048,1048,1,91.171,31.68,0,2.487,1.17,0.001,210,1.994,0.986,923,1962,1361,1986,2090,1033,1048,315.861,0.84,1.896,66.37115703,4.123,1048,1247
Healthy,1,0,0,0,56,29,3,7.482,3,1612,807.5,2,0.5,117.114,40.038,0.597,1.918,1.024,0.417,382,2.04,0.998,1597,2990,2436,2996,3295,1611,1615,408.11,56,29,1,6.32,2,964,483,2,153.13,31.081,0.5,2.251,0.963,0.489,380,2.895,1,966,2258,1919,2270,2797,966,966,244.108,0.888,1.255,59.81426576,4,966,1088
Healthy,1,0,0,2,63,53,5,14.508,34,2782,1408,2,0.5,128.577,47.133,0.536,1.891,-0.976,0.411,484,1.804,0.924,2602,-1354.871,5080,-13613.033,5080,2602,2816,711.603,55,50,4,11.46,10,1896,403.4,5,141.997,43.383,0.8,1.967,-0.946,0.427,414,2.154,0.977,1971,-1189.776,4345,-11610.76,4345,1971,2017,509.696,0.819,1.3,71.62645464,0,2017,2039
Healthy,1,1,3,0,27,32,3,4.819,4,448,226,2,0.5,106.222,21.049,0.46,3.006,1.225,0.653,202,2.923,0.993,436,1070,841,1088,1321,449,452,114.22,20,29,3,5.665,1,151,20.5,8,90.064,12.573,0.875,4.274,1.802,0.929,72,3.671,0.988,156,370,319,418,602,162,164,41.443,0.812,0.832,36.28348801,7.874,164,202
Healthy,1,1,2,0,33,57,3,0,1357,1357,1357,1,0,115.621,36.756,0.586,2.044,1.022,0.001,316,2.144,0.999,1334,2668,2113,2692,2909,1355,1357,408.991,33,56,3,9.9,1,804,269.667,3,156.649,28.443,0.666666667,2.388,0.941,0.001,380,3.119,1,809,2054,1640,2114,2523,809,809,243.828,0.804,1.885,59.61695979,3.606,809,1006
Healthy,1,0,0,0,56,54,6,0,3551,3551,3551,1,0,112.059,51.216,0.646,1.792,0.96,0,502,1.524,0.904,2890,5396,3887,5420,5410,3210,3551,1070.249,53,52,5,0,3121,3121,3121,1,116.252,47.727,0,1.881,0.953,0,592,1.63,0.9,2527,4988,3572,5000,5087,2810,3121,940.65,0.976,0.073,87.89076187,2.449,3121,3199
Healthy,1,1,3,0,40,47,4,6.438,2,2235,1118.5,2,0.5,106.581,46.191,0.648,1.786,1.031,0.388,364,1.719,0.984,2131,3690,2903,3702,3845,2202,2237,565.29,37,45,4,6.771,1,723,161.333,6,159.916,30.68,0.833333333,2.324,0.955,0.505,394,2.978,0.991,937,2280,1839,2328,2883,959,968,244.614,0.627,1.535,43.27230271,9.849,968,1544
Healthy,1,0,0,0,53,83,2,0,2054,2054,2054,1,0,102.716,44.168,0.664,1.852,1.1,0.403,260,1.725,0.983,1941,3268,2695,3274,3544,2019,2054,519.046,50,78,2,0,911,911,911,1,146.788,30.183,0,2.326,0.975,0.506,344,2.87,1,899,2144,1744,2150,2615,911,911,230.21,0.639,0.429,44.35252367,4.243,911,1425
Healthy,1,1,2,0,52,31,2,0,1018,1018,1018,1,0,86.023,31.906,0.602,2.221,1.274,0.001,170,1.937,1,1014,1768,1435,1774,1972,1018,1018,306.819,52,31,1,12.265,1,634,213,3,115.747,25.278,0.666666667,2.583,1.134,0.002,244,2.757,1,639,1456,1209,1480,1762,639,639,192.591,0.808,1.345,62.77023261,2.449,639,791
Healthy,1,1,3,0,57,57,2,14.131,106,1445,775.5,2,0.5,137.412,38.623,0.619,2.01,0.969,0.437,370,2.3,0.987,1483,3076,2437,3076,3568,1531,1551,391.938,56,56,2,10.68,1,546,71,12,187.199,29.138,0.916666667,2.381,0.931,0.517,370,3.452,0.999,840,2148,1786,2202,2941,851,852,215.3,0.823,1.97,54.93215764,5.831,852,1035
Healthy,1,0,0,0,46,37,3,0,1296,1296,1296,1,0,136.48,35.667,0.53,2.108,0.977,0.458,408,2.431,0.994,1255,2708,2172,2744,3151,1288,1296,327.499,44,36,3,10.053,1,995,498,2,142.585,31.322,0.5,2.283,1.004,0.496,358,2.733,0.995,972,2210,1784,2252,2722,991,996,251.689,1.073,1.185,76.852,3.162,996,928
Healthy,1,0,0,2,71,51,4,10.768,9,4853,1691.667,3,0.667,88.573,50.317,0.523,1.854,-1.202,0.403,422,1.156,0.793,4025,-1763.926,5868,-15527.632,5868,4025,5075,1282.452,69,49,4,12.983,1,2492,653,5,116.874,49.824,0.8,1.88,-1,0.409,476,1.611,0.913,2980,-1746.461,5261,-13755.176,5261,2980,3265,825.065,0.8,0.822,64.33496146,0,3265,3523
Healthy,1,0,0,2,46,106,11,0,11316,11316,11316,1,0,54.068,38.059,0.662,2.344,-1.568,0.509,280,0.637,0.504,5703,-2237.778,7207,-19002.223,7207,5703,11316,2859.553,45,105,11,0,8470,8470,8470,1,77.284,52.218,0,1.87,-1.191,0.407,478,0.89,0.685,5805,-2465.672,7539,-19753.331,7539,5805,8470,2140.369,0.88,3.016,0,0,8470,9628
Healthy,1,0,0,0,69,58,4,11.519,1,2007,342.333,6,0.833,205.556,45.321,0.558,1.756,0.752,0.382,768,2.74,1,2048,4778,3819,4808,5628,2054,2054,519.046,66,55,3,11.802,1,193,24.636,22,282.047,23.281,0.954545455,2.729,0.85,0.593,428,5.275,1,542,1740,1549,1860,2859,542,542,136.963,0.477,2.354,26.387,9.22,542,1136
Healthy,1,1,3,0,38,42,3,7.341,1,1341,447.667,3,0.667,98.943,36.647,0.666,2.024,1.149,0.44,302,1.939,1,1338,2358,1946,2370,2604,1343,1343,339.376,35,41,3,6.832,3,884,297,3,125.497,29.85,0.666666667,2.315,1.04,0.503,290,2.605,1,890,1982,1603,1988,2321,891,891,225.156,0.886,0.605,66.344,4.359,891,1006
Healthy,1,1,3,0,35,29,4,0,1269,1269,1269,1,0,66.504,34.159,0.68,2.214,1.405,0.481,80,1.516,0.972,1178,1856,1449,1855,1924,1234,1269,320.676,31,26,2,6.317,1,257,38.375,8,139.658,17.521,0.875,3.298,1.226,0.717,172,3.99,1,307,826,701,856,1225,307,307,77.579,0.356,1.541,24.192,4.583,307,863
Healthy,1,0,0,0,74,34,6,0,3120,3120,3120,1,0,100.355,51.354,0.627,1.831,1.054,0,470,1.478,0.946,2595,4508,3219,4652,4611,2950,3120,940.348,63,33,5,0,1500,1500,1500,1,136.094,38.691,0,2.016,0.923,0.001,462,2.311,0.999,1446,3160,2444,3214,3467,1499,1500,452.091,0.74,0.75,48.07698852,9.849,1500,2027
Healthy,1,0,0,0,28,58,6,0,1335,1335,1335,1,0,74.675,32.708,0.639,2.428,1.333,0.528,182,1.61,0.929,1111,2024,1497,2018,2150,1240,1335,337.354,26,56,6,10.529,17,719,368,2,89.825,26.195,0.5,2.761,1.314,0.6,176,2.221,0.977,657,1380,1034,1404,1635,719,736,185.987,0.792,0.783,55.131,4.899,736,929
Healthy,1,0,0,0,70,35,4,0,1705,1705,1705,1,0,79.287,37.642,0.693,2.19,1.294,0.476,140,1.545,0.94,1450,2454,1876,2466,2634,1603,1705,430.853,70,34,4,15.771,15,1199,607,2,93.599,33.177,0.5,2.279,1.2,0.495,220,1.932,0.968,1111,2110,1611,2110,2346,1175,1214,306.778,0.919,1.842,71.202,4.243,1214,1321
Healthy,1,1,3,0,44,52,3,8.02,2,2165,723.667,3,0.667,119.16,43.79,0.613,1.843,0.999,0.401,510,1.87,0.959,2024,3734,3034,3758,4060,2083,2171,548.612,43,52,3,7.431,1,1760,442,4,135.485,39.785,0.75,1.974,0.959,0.429,520,2.182,0.964,1648,3392,2743,3428,3857,1704,1768,446.774,1.039,1.106,81.437,4.123,1768,1701
Healthy,1,0,0,1,37,58,3,0,1660,1660,1660,1,0,140.001,40.559,0.745,1.915,0.927,0.001,464,2.277,0.997,1629,3366,2810,3366,3780,1655,1660,419.482,34,55,1,10.244,1,541,43.933,15,186.843,25.671,0.933333333,2.557,1.003,0.002,342,3.756,1,659,1680,1476,1782,2475,659,659,166.529,0.505,1.73,39.69872366,7.28,659,1306
Healthy,1,1,1,2,40,46,1,0,1513,1513,1513,1,0,99.03,38.897,0.505,1.938,-1.193,0.421,238,1.865,1,1513,-701.727,2821,-7604.838,2821,1513,1513,382.335,39,44,1,0,1139,1139,1139,1,107.776,33.749,0,2.131,-1.146,0.463,224,2.169,1,1139,-659.92,2470,-6611.616,2470,1139,1139,287.825,0.858,1.123,75.2808401,0,1139,1060
Healthy,1,1,3,0,71,48,2,11.925,1,955,88.667,15,0.933,245.6,36.469,0.464,2.023,0.762,0.44,716,3.566,1,1330,3532,3135,3652,4743,1330,1330,336.091,64,43,2,13.053,1,183,15.304,23,232.501,18.762,0.956521739,3.151,1.065,0.685,256,5.355,1,352,1042,1026,1180,1885,352,352,88.95,0.6,2.588,26.4660464,12.083,352,587
Healthy,1,0,0,2,25,89,6,0,5178,5178,5178,1,0,63.924,43.254,0.536,2.2,-1.422,0.478,254,0.924,0.712,3688,-1587.203,4785,-12510.805,4785,3688,5178,1308.481,24,88,6,14.896,2,4507,2254.5,2,69.599,44.182,0.5,2.181,-1.31,0.474,300,1.024,0.756,3411,-1662.816,4618,-11942.743,4618,3411,4509,1139.424,0.918,1.013,87.0799041,0,4509,3978
Healthy,1,0,0,2,67,44,4,0,2202,2202,2202,1,0,112.997,45.526,0.501,1.863,-1.057,0.405,350,1.797,0.98,2158,-1140.475,3956,-10512.978,3956,2158,2202,556.445,63,40,4,11.552,8,610,213.75,4,149.987,29.24,0.75,2.378,-0.993,0.517,278,2.974,1,855,-706.91,2543,-6779.888,2543,855,855,216.058,0.618,3.871,38.82827593,0,855,1213
Healthy,1,0,0,0,48,47,2,0,1774,1774,1774,1,0,120.999,42.048,0.563,1.859,0.99,0.404,448,2.021,0.999,1754,3294,2668,3294,3585,1772,1774,448.29,47,44,2,8.182,1,356,135,5,170.065,25.981,0.8,2.537,0.939,0.551,292,3.499,1,675,1824,1463,1836,2362,675,675,170.572,0.643,2.882,38.0494769,7.348,675,1050
Healthy,1,0,0,0,42,54,5,0,1989,1989,1989,1,0,106.343,43.626,0.643,1.892,1.009,0.001,352,1.785,0.985,1860,3488,2515,3500,3550,1960,1989,599.472,38,51,4,9.3,1,1055,352.333,3,149.586,32.235,0.666666667,2.275,0.973,0.001,402,2.766,0.994,1015,2372,1828,2474,2924,1051,1057,318.573,0.737,1.841,53.14226519,4.472,1057,1435
Healthy,1,1,3,0,49,67,3,0,2326,2326,2326,1,0,120.338,46.867,0.596,1.764,0.967,0.383,492,1.84,0.981,2215,4038,3203,4044,4279,2282,2326,587.78,46,63,1,12.865,2,413,56.222,9,152.057,22.494,0.888888889,2.792,1.077,0.607,260,3.575,1,506,1312,1120,1348,1809,506,506,127.866,0.368,5.564,21.75405764,13,506,1375
Healthy,1,0,0,0,33,79,3,0,1842,1842,1842,1,0,126.168,41.805,0.644,1.926,0.96,0.419,514,2.052,0.983,1736,3484,2849,3484,3780,1810,1842,465.473,31,69,2,10.869,1,584,93.286,7,173.678,25.437,0.857142857,2.637,0.969,0.573,372,3.588,0.997,635,1728,1425,1746,2343,651,653,165.013,0.523,1.765,35.451,8.062,653,1248
Healthy,1,0,0,0,73,37,2,15.543,8,1343,675.5,2,0.5,115.895,36.389,0.666,2.103,1.066,0.457,332,2.15,0.993,1293,2550,2047,2562,2905,1342,1351,341.398,67,36,2,10.733,1,594,199.333,3,141.126,24.454,0.666666667,2.641,1.1,0.574,230,3.217,1,598,1436,1222,1448,1924,598,598,151.115,0.644,2.005,44.264,6.325,598,929
Healthy,1,1,3,0,64,52,2,12.854,1,1458,112.643,14,0.929,186.591,39.711,0.54,1.915,0.855,0.416,614,2.805,1,1574,3524,3002,3614,4424,1577,1577,398.508,51,35,2,8.88,1,47,7.706,17,192.856,11.446,0.941176471,4.381,1.393,0.952,98,6.573,1,131,412,430,478,861,131,131,33.104,0.182,6.978,8.307,25.515,131,719
Healthy,1,1,2,0,45,49,10,0,2910,2910,2910,1,0,99.307,47.544,0.654,1.937,1.046,0,396,1.502,0.919,2341,4334,3026,4364,4371,2675,2910,877.056,43,47,10,11.389,1,2162,315.714,7,111.48,44.137,0.857142857,2,1.001,0.001,440,1.778,0.959,1888,3770,2587,3830,3930,2119,2210,666.08,0.896,1.049,75.94497957,7.28,2210,2466
Healthy,1,0,0,0,55,42,2,0,1781,1781,1781,1,0,121.432,41.812,0.598,1.957,0.936,0.001,374,2.023,0.994,1671,3492,2593,3492,3603,1770,1781,536.782,55,42,2,11.126,1,1070,109.8,10,165.946,33.136,0.9,2.209,0.878,0.001,458,2.927,1,1072,2696,2072,2798,3214,1098,1098,330.93,0.829,1.895,61.65072599,3.162,1098,1325
Healthy,1,0,0,0,42,54,4,0,1963,1963,1963,1,0,110.219,42.925,0.657,1.878,1.035,0.408,474,1.836,0.979,1858,3370,2737,3370,3604,1922,1963,496.05,38,53,3,10.77,1,1288,435.667,3,137.657,35.656,0.666666667,2.096,0.962,0.456,506,2.438,0.991,1269,2766,2214,2802,3187,1295,1307,330.279,0.869,1.459,66.58179619,5.477,1307,1504
Healthy,1,0,0,2,49,71,16,0,4813,4813,4813,1,0,116.429,56.473,0.45,1.821,-0.963,0.396,424,1.412,0.872,4196,-2432.43,6797,-17598.564,6797,4196,4813,1216.245,47,65,14,15.209,1,1642,239.143,7,170.501,39.856,0.857142857,2.034,-0.863,0.442,428,2.59,0.983,1645,-1342.164,4335,-11428.884,4335,1645,1674,423.02,0.687,2.913,54.02036596,0,1674,2436
Healthy,1,0,0,2,41,64,6,0,3292,3292,3292,1,0,72.481,40.761,0.517,2.192,-1.359,0.476,178,1.169,0.796,2621,-1242.847,3847,-10089.186,3847,2621,3292,831.888,41,63,6,0,2900,2900,2900,1,78.08,40.619,0,2.228,-1.266,0.484,244,1.281,0.829,2403,-1303.305,3715,-9639.487,3715,2403,2900,732.83,0.933,0.972,88.09238744,0,2900,2485
Healthy,1,0,0,0,52,55,3,0,1849,1849,1849,1,0,179.856,43,0.547,1.813,0.77,0.394,788,2.596,1,1849,4354,3659,4372,4800,1849,1849,467.242,49,52,3,9.153,1,753,78.7,10,222.826,28.054,0.9,2.41,0.835,0.524,500,3.981,1,787,2272,1994,2338,3133,787,787,198.875,0.665,1.332,42.564,5.657,787,1183
Healthy,1,1,3,0,72,53,3,0,1579,1579,1579,1,0,131.642,39.661,0.669,1.935,0.934,0.421,490,2.222,0.999,1559,3230,2592,3230,3509,1577,1579,399.013,70,51,3,0,925,925,925,1,174.099,30.414,0,2.286,0.885,0.497,396,3.2,1,924,2386,1954,2398,2960,925,925,233.747,0.821,1.599,58.581,3.162,925,1127
Healthy,1,1,3,0,77,39,3,0,1521,1521,1521,1,0,96.785,38.31,0.657,2.02,1.151,0.439,240,1.833,0.988,1457,2556,2061,2556,2788,1503,1521,384.357,73,36,3,10.556,1,477,83.286,7,141.72,24.145,0.857142857,2.673,1.09,0.581,240,3.254,1,581,1424,1154,1454,1897,583,583,147.324,0.549,1.46,38.33,8.124,583,1062
Healthy,1,0,0,0,58,47,4,0,2032,2032,2032,1,0,136.351,44.613,0.662,1.788,0.912,0.389,406,2.092,0.993,1996,3916,3172,3916,4250,2018,2032,513.486,54,45,4,8.305,1,1263,254.6,5,163.844,35.385,0.8,2.083,0.897,0.453,438,2.763,0.995,1255,2914,2399,2938,3517,1266,1273,321.687,0.873,0.82,62.648,7.071,1273,1459
Healthy,1,0,0,0,137,71,4,21.997,1,3862,1298,3,0.667,223.627,62.21,0.6,1.43,0.673,0.311,1140,2.342,0.998,3852,8178,6693,8214,9119,3886,3894,984.014,129,69,4,18.489,1,1427,220.2,10,253.865,46.925,0.9,1.716,0.702,0.373,862,3.082,1,2195,5366,4435,5426,6786,2202,2202,556.445,0.839,1.446,56.548,8.062,2202,2623
Healthy,1,1,3,0,62,20,2,0,1082,1082,1082,1,0,106.836,32.575,0.696,2.227,1.116,0.484,226,2.193,0.994,1053,2102,1784,2102,2373,1075,1082,273.421,58,18,2,7.449,3,376,98.5,4,148.039,19.849,0.75,3.074,1.095,0.668,212,3.817,1,389,1092,901,1104,1504,394,394,99.564,0.496,2.821,36.414,6.083,394,795
Healthy,1,1,3,0,45,68,4,0,2114,2114,2114,1,0,84.188,39.921,0.662,2.128,1.178,0.463,272,1.497,0.91,1722,3112,2296,3112,3164,1924,2114,534.208,42,59,2,9.137,1,398,94,6,187.469,23.749,0.833333333,2.693,0.908,0.585,282,3.965,1,564,1672,1364,1684,2236,564,564,142.523,0.422,0.116,26.679,5.385,564,1337
Healthy,1,0,0,0,46,28,3,0,1117,1117,1117,1,0,94.912,33.108,0.571,2.224,1.123,0.483,206,2.005,0.994,1077,2134,1599,2134,2240,1110,1117,282.266,43,21,3,6.986,1,461,119.25,4,125.833,21.84,0.75,2.848,1.142,0.619,188,3.214,1,477,1190,958,1220,1533,477,477,120.538,0.634,0.402,42.704,7.141,477,752
