NMJCounting,Muscle,Fenotype,Genotype,Maturity,Bounds0Red,Bounds1Red,Bounds2Red,CCDistRed,CCSize0Red,CCSize1Red,CCSize2Red,CCRed,FragmentationRed,Compactness0Red,Compactness1Red,MeanIntensityRed,ShapeFactor0Red,ShapeFactor1Red,ShapeFactor2Red,SkeletonLengthRed,SurfaceVolumeRatio0Red,SurfaceVolumeRatio1Red,Surface0Red,Surface1Red,Surface2Red,Surface3Red,SurfaceDil0Red,SurfaceDil1Red,Volume0Red,Volume1Red,Bounds0Gr,Bounds1Gr,Bounds2Gr,CCDistGr,CCSize0Gr,CCSize1Gr,CCSize2Gr,CCGr,Compactness0Gr,Compactness1Gr,FragmentationGr,ShapeFactor0Gr,ShapeFactor1Gr,ShapeFactor2Gr,SkeletonLengthGr,SurfaceVolumeRatio0Gr,SurfaceVolumeRatio1Gr,Surface0Gr,Surface1Gr,Surface2Gr,Surface3Gr,SurfaceDil0Gr,SurfaceDil1Gr,Volume0Gr,Volume1Gr,IoUGr,ComDist,Coverage,HausDist,NIntersection,NUnion
Degenerating,0,1,2,1,36,25,8,0,1433,1433,1433,1,0,66.724,34.077,0.505,2.527,-1.373,0.549,188,1.459,0.932,1336,768.269,2091,5158.566,2091,1336,1433,370.198,14,17,4,5.479,1,14,4.333,6,130.674,5.099,0.833,7.511,-1.878,1.632,24,8.692,1,26,46.862,226,593.724,226,26,26,6.717,0.043,4.196,1.814434438,0,26,610
Degenerating,1,1,3,1,58,68,5,9.042,1,3570,1785.5,2,0.5,104.825,53.303,0.666,1.692,1.014,0.368,408,1.454,0.927,3072,5126,3938,5108,5194,3309,3571,902.392,58,65,3,11.566,1,66,4.487,80,465.05,18.947,0.9875,3.131,1.031,0.68,486,8.446,1,359,1090,1389,1684,3032,359,359,90.719,0.156,1.932,10.0531698,8.307,359,2308
Degenerating,0,1,2,1,22,65,11,0,2884,2884,2884,1,0,69.258,42.694,0.652,2.442,-1.334,0.531,220,1.185,0.858,2475,1357.299,3417,8718.75,3417,2475,2884,728.787,16,62,10,10.272,7,625,162,4,169.557,25.456,0.75,2.683,-0.925,0.583,248,3.54,1,648,762.934,2294,6001.614,2294,648,648,163.75,0.362,2.309,22.46884206,0,648,1792
Degenerating,0,1,2,1,35,63,3,0,2462,2462,2462,1,0,94.47,42.457,0.574,1.998,-1.2,0.434,302,1.536,0.901,2219,1115.723,3782,9604.167,3782,2219,2462,636.027,35,59,2,10.985,1,181,32.562,16,219.775,22.825,0.938,2.765,-0.899,0.601,312,4.526,1,521,579.523,2358,6104.11,2358,521,521,134.594,0.402,1.289,21.16168024,0,521,1295
Degenerating,1,1,3,1,23,78,4,12.175,1,1878,377.6,5,0.8,84.865,39.71,0.74,2.083,1.26,0.453,160,1.562,0.942,1632,2698,2150,2740,2950,1778,1888,477.098,19,56,2,7.995,1,37,4.655,29,262.542,11.619,0.965517241,4.337,1.394,0.943,140,7.993,1,135,420,494,582,1079,135,135,34.114,0.099,1.341,7.150312934,17.916,135,1358
Degenerating,1,1,2,0,37,48,3,0,1050,1050,1050,1,0,134.805,32.404,0.642,2.195,0.987,0.001,306,2.587,1,1047,2330,2006,2342,2716,1050,1050,316.463,36,46,2,8.889,1,404,108,6,155.996,25.456,0.833333333,2.571,1.022,0.002,292,3.349,1,648,1630,1440,1678,2170,648,648,195.303,0.767,1.157,61.71432363,6.403,648,845
Degenerating,0,1,2,1,70,51,5,0,3689,3689,3689,1,0,90.57,52.372,0.561,1.707,-1.174,0.371,382,1.305,0.906,3342,1372.185,4815,12275.69,4815,3342,3689,953.007,69,50,3,12.981,1,435,44,16,209.894,26.533,0.938,2.537,-0.885,0.551,358,3.97,1,704,716.589,2795,7205.699,2795,704,704,181.87,0.346,2.24,19.08380526,0,704,2033
Degenerating,1,1,3,1,53,56,3,0,2688,2688,2688,1,0,114.142,50.549,0.558,1.696,0.881,0,790,1.692,0.983,2537,4880,3521,4862,4549,2643,2688,679.258,41,47,2,9.06,1,18,3.75,8,138.94,5.477,0.875,7.161,2.441,0.033,30,8.633,1,30,88,114,124,259,30,30,7.581,0.023,9.946,1.116070771,22.583,30,1313
Degenerating,0,1,2,1,38,69,8,0,3382,3382,3382,1,0,98.177,52.349,0.597,1.846,-1.084,0.401,412,1.418,0.932,3153,1624.682,4795,12514.81,4795,3153,3382,854.631,35,67,7,12.051,1,295,52.6,15,236.998,28.089,0.933,2.417,-0.795,0.525,388,4.144,1,789,943.631,3270,8698.945,3270,789,789,199.38,0.397,1.268,23.32936671,0,789,1988
Degenerating,0,1,2,1,84,32,6,0,2604,2604,2604,1,0,93.963,44.056,0.564,2.054,-1.172,0.447,308,1.502,0.907,2361,1270.763,3912,9817.605,3912,2361,2604,672.711,75,19,3,12.649,1,27,10.25,8,160.313,9.055,0.875,5.122,-1.4,1.113,80,6.793,1,82,122.043,557,1456.745,557,82,82,21.184,0.065,3.504,3.149049146,0,82,1265
Degenerating,1,1,3,1,43,72,3,11.786,1,2768,923.333,3,0.667,130.481,52.517,0.591,1.607,0.934,0,536,1.832,0.999,2731,4698,3806,4728,5074,2766,2770,699.979,15,37,0,6.407,1,9,3.333,6,155.432,4.472,0.833333333,8.197,2.216,0.05,32,10.65,1,20,74,86,98,213,20,20,5.054,0.013,7.512,0.722021661,37.027,20,1494
Degenerating,1,1,2,0,53,67,3,0,2212,2212,2212,1,0,170.891,47,0.503,1.725,0.809,0,746,2.363,1,2190,4668,3666,4686,5228,2211,2212,666.683,52,62,2,11.843,1,319,60.571,14,210.073,29.12,0.928571429,2.351,0.878,0.001,368,3.733,1,848,2270,1858,2324,3166,848,848,255.582,0.7,1.426,38.33636076,7.348,848,1211
Degenerating,0,1,2,1,70,46,5,0,1937,1937,1937,1,0,140.121,43.671,0.584,1.82,-0.948,0.396,386,2.164,0.995,1927,1099.053,4192,10782.96,4192,1927,1937,500.4,70,44,5,12.585,5,1523,764,2,159.272,39.051,0.5,1.948,-0.89,0.423,404,2.551,0.999,1527,1040.417,3898,10008.27,3898,1527,1528,394.74,1.105,0.938,78.88489209,0,1528,1383
Degenerating,0,1,2,1,43,25,10,9.192,4,1549,776.5,2,0.5,63.344,29.246,0.63,2.96,-1.495,0.643,138,1.372,0.82,1273,806.565,2131,5477.328,2131,1273,1553,392.443,37,12,3,7.132,1,7,2.571,7,176.363,4.243,0.857,8.49,-1.819,1.845,34,12,1,18,41.108,216,595.832,216,18,18,4.549,0.02,4.192,1.159149227,0,18,909
Degenerating,0,1,2,1,49,52,7,13.297,8,5536,2772,2,0.5,65.212,47.18,0.634,1.975,-1.368,0.429,324,0.915,0.738,4090,1595.53,5075,12789.3,5075,4090,5544,1432.223,47,50,5,9.546,1,1161,70.35,20,149.633,35.45,0.95,2.221,-0.963,0.483,418,2.515,0.963,1355,1017.402,3539,9013.717,3539,1355,1407,363.481,0.419,2.489,25.37879925,0,1407,3361
Degenerating,1,1,3,1,24,45,5,9.61,1,915,306.333,3,0.667,126.104,30.266,0.41,2.387,1.019,0.001,380,2.587,0.999,881,2064,1520,2082,2377,918,919,232.231,11,29,1,4.75,1,12,3.2,10,172.219,5.657,0.9,7.009,2.077,0.031,36,9.75,1,32,108,131,144,312,32,32,8.086,0.162,2.492,3.481877958,12.083,32,198
Degenerating,0,1,2,1,22,8,3,4.383,1,139,35.5,4,0.75,70.159,11.916,0.348,4.265,-1.792,0.927,52,3.261,1,142,124.085,463,1188.265,463,142,142,36.684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Degenerating,0,1,2,1,15,22,3,4.646,3,295,149,2,0.5,64.022,16.572,0.521,3.718,-1.683,0.808,62,2.396,0.973,290,217.916,714,1805.881,714,290,298,76.985,9,20,2,4.209,10,37,23,3,97.348,8.307,0.667,5.425,-1.701,1.179,30,5.159,1,69,91.155,356,917.909,356,69,69,17.825,0.5,0.543,23.15386114,0,69,138
Degenerating,0,1,2,1,42,39,8,0,2178,2178,2178,1,0,56.499,33.382,0.655,2.692,-1.534,0.585,98,1.136,0.8,1742,896.42,2474,6398.911,2474,1742,2178,550.381,38,36,6,10.227,1,451,131.75,4,132.651,22.956,0.75,2.803,-1.022,0.609,206,3.22,1,527,548.469,1697,4455.644,1697,527,527,133.173,0.374,1.444,24.19651114,0,527,1409
Degenerating,1,0,0,1,38,58,5,0,1430,1430,1430,1,0,120.466,36.907,0.579,2.141,1.031,0.001,326,2.165,0.984,1319,2740,2033,2746,3096,1407,1430,361.361,34,39,4,8.976,2,247,40,7,128.7,16.733,0.857142857,3.463,1.253,0.004,118,3.896,1,275,760,587,778,1091,280,280,70.756,0.345,2.678,19.58041958,15.297,280,812
Degenerating,0,1,2,1,34,53,8,0,2487,2487,2487,1,0,54.356,31.194,0.648,2.87,-1.576,0.624,120,1.059,0.731,1819,988.671,2634,6477.27,2634,1819,2487,642.485,31,50,6,9.374,1,403,93.4,5,130.924,21.61,0.8,2.931,-1.096,0.637,160,3.323,1,467,458.243,1552,3940.823,1552,467,467,120.644,0.306,1.157,18.77771465,0,467,1527
Degenerating,1,0,0,2,57,39,2,0,2525,2525,2525,1,0,89.17,47.998,0.478,1.723,-1.162,0.374,460,1.466,0.97,2449,-999.222,3701,-9902.287,3701,2449,2525,638.067,53,37,2,7.725,1,411,83,11,186.675,29.228,0.909090909,2.444,-0.87,0.531,398,3.367,0.978,893,-950.354,3074,-8102.258,3074,893,913,230.715,0.606,2.071,36.1584285,0,913,1263
Degenerating,1,1,2,0,29,54,3,0,1104,1104,1104,1,0,86.05,32.283,0.63,2.351,1.219,0.001,136,1.886,0.981,1011,1950,1472,1950,2082,1083,1104,332.739,24,42,3,8.761,1,25,2.778,18,260.086,7.071,0.944444444,6.04,2.696,0.02,90,11.06,1,50,112,225,268,553,50,50,15.07,0.076,5.152,4.529075341,12.57,50,659
Degenerating,0,1,2,1,44,88,6,15.094,10,2111,889.75,4,0.75,127.854,54.822,0.522,1.657,-0.987,0.36,540,1.662,0.945,3364,1726.305,5916,15042.3,5916,3364,3559,919.423,18,17,2,6.147,1,3,2,4,128.769,2.828,0.75,11.126,-2.618,2.418,16,12.75,1,8,17.696,102,271.418,102,8,8,2.067,0.005,7.325,0.224814911,0,8,1617
Degenerating,1,1,3,1,27,49,3,0,1643,1643,1643,1,0,70.491,38.298,0.676,2.124,1.351,0.462,150,1.446,0.963,1459,2294,1783,2294,2376,1582,1643,415.186,18,44,1,7.535,1,81,6.619,21,184.296,11.79,0.952380952,4.295,1.471,0.934,96,6.252,1,139,406,446,502,869,139,139,35.125,0.134,1.921,8.460063682,9,139,1034
Degenerating,1,1,2,0,48,53,2,0,1676,1676,1676,1,0,150.096,40.939,0.509,1.873,0.864,0.001,584,2.378,1,1676,3632,3040,3698,3985,1676,1676,505.136,43,40,2,10.165,1,221,45.5,10,176.445,21.331,0.9,2.893,1.032,0.002,236,4.09,1,455,1276,1106,1312,1861,455,455,137.134,0.506,2.272,27.1479364,8.062,455,900
Degenerating,1,1,2,0,30,51,4,0,1311,1311,1311,1,0,102.177,35.753,0.549,2.122,1.086,0.001,296,1.997,0.992,1256,2454,1923,2496,2618,1300,1311,395.127,26,49,4,8.01,1,34,7.28,25,241.079,13.491,0.96,3.926,1.207,0.005,162,6.835,1,182,592,603,730,1244,182,182,54.854,0.26,0.581,13.88262508,7.211,182,701
Degenerating,1,1,2,0,63,29,4,0,2369,2369,2369,1,0,89.247,47.445,0.673,1.856,1.13,0,274,1.498,0.983,2131,3498,2622,3522,3549,2329,2369,714.002,60,26,2,9.45,1,421,18.5,26,200.214,21.932,0.961538462,2.84,1.048,0.002,328,4.368,1,481,1304,1222,1496,2101,481,481,144.97,0.316,1.548,20.3038647,11.091,481,1523
Degenerating,1,1,1,2,47,37,5,0,1913,1913,1913,1,0,105.285,42.204,0.528,1.898,-1.086,0.412,304,1.796,0.976,1868,-931.627,3436,-9188.45,3436,1868,1913,483.415,40,34,4,9.146,1,313,28.267,15,153.213,20.446,0.933333333,3.108,-1.109,0.676,186,3.811,0.995,422,-427.998,1616,-4325.263,1616,422,424,107.145,0.355,4.774,22.16418605,0,424,1109
Degenerating,1,1,3,1,39,70,6,11.673,1,4410,552.375,8,0.875,85.517,51.572,0.685,1.891,1.12,0,382,1.183,0.844,3168,5348,3757,5420,5227,3731,4419,1116.681,27,57,3,9.019,1,572,46.812,16,173.541,27.258,0.9375,2.521,1.006,0.001,348,3.426,0.997,728,1824,1517,1932,2566,747,749,189.272,0.267,2.089,16.94951378,11.045,749,2801
Degenerating,1,0,0,2,36,44,4,6.8,13,1056,534.5,2,0.5,113.928,32.192,0.462,2.285,-1.133,0.497,262,2.298,0.99,1058,-655.884,2457,-6577.318,2457,1058,1069,270.136,32,43,3,8.05,1,160,18,10,160.877,13.416,0.9,3.941,-1.167,0.856,132,5.239,1,180,-231.553,943,-2537.165,943,180,180,45.486,0.361,1.995,16.83818521,0,180,433
Degenerating,0,1,2,1,52,24,4,0,1352,1352,1352,1,0,65.215,27.984,0.537,2.691,-1.549,0.585,184,1.465,0.834,1127,591.636,1981,5023.409,1981,1127,1352,349.272,41,9,2,6.4,3,91,26.8,5,135.848,11.576,0.8,4.348,-1.324,0.945,88,5.164,1,134,170.47,692,1790.97,692,134,134,34.617,0.221,2.042,9.911186697,0,134,606
Degenerating,1,1,3,1,79,75,3,0,3897,3897,3897,1,0,166.905,62.426,0.676,1.425,0.781,0.31,524,1.926,1,3868,7052,5625,7064,7507,3897,3897,984.772,72,74,2,16.072,1,319,8.469,49,197.519,20.372,0.979591837,2.99,1.551,0.65,218,4.547,1,414,798,942,1104,1887,415,415,104.87,0.162,12.039,10.64916549,17.205,415,2563
Degenerating,0,1,2,1,80,28,8,0,3821,3821,3821,1,0,74.259,47.264,0.634,2.032,-1.278,0.442,264,1.13,0.836,3195,1435.551,4318,10803.6,4318,3195,3821,987.108,72,23,6,12.781,1,86,13.35,20,230.99,16.34,0.95,3.456,-1.003,0.751,206,5.846,1,267,370.209,1561,4054.367,1561,267,267,68.976,0.114,5.322,6.987685238,0,267,2338
Degenerating,0,1,2,1,37,36,6,0,1447,1447,1447,1,0,69.762,31.241,0.598,2.569,-1.457,0.558,130,1.498,0.877,1269,705.886,2168,5439.202,2168,1269,1447,373.814,21,14,1,6.477,3,10,5.333,3,93.71,4,0.667,8.83,-2.436,1.919,4,8.188,1,16,26.332,131,344.981,131,16,16,4.133,0.02,5.275,1.105630073,0,16,808
Degenerating,1,1,3,1,39,74,5,9.712,2,3772,1258.667,3,0.667,82.516,47.603,0.707,2.04,1.138,0,300,1.217,0.843,2645,4740,3127,4776,4596,3185,3776,954.195,36,70,3,9.026,1,218,19.654,26,189.672,22.605,0.961538462,2.8,1.109,0.002,236,4.129,1,508,1282,1165,1462,2110,511,511,129.13,0.202,2.559,13.53287326,9.487,511,2535
Degenerating,0,1,2,1,47,62,4,0,3832,3832,3832,1,0,91.462,52.216,0.575,1.774,-1.168,0.385,298,1.297,0.893,3421,1422.218,4971,13236.27,4971,3421,3832,968.346,41,58,2,10.14,1,207,33.3,20,259.662,25.807,0.95,2.548,-0.806,0.554,322,4.661,1,666,744.359,3104,8408.716,3104,666,666,168.298,0.326,0.671,17.37994477,0,666,2044
Degenerating,0,1,2,1,41,30,7,0,2542,2542,2542,1,0,51.583,31.812,0.649,2.711,-1.659,0.589,98,1.015,0.736,1870,891.548,2581,6719.304,2581,1870,2542,642.363,35,24,5,7.269,1,46,13.2,15,211.522,14.071,0.933,3.818,-1.05,0.83,136,6.091,1,198,302.662,1206,3253.59,1206,198,198,50.035,0.127,0.752,7.789209528,0,198,1559
Degenerating,1,1,2,0,34,57,4,0,1653,1653,1653,1,0,97.868,39.154,0.628,2.031,1.111,0.001,330,1.796,0.975,1532,2800,2171,2812,2969,1612,1653,498.204,34,53,3,11.668,1,943,54.667,18,115.847,30.702,0.944444444,2.401,1.192,0.001,300,2.389,0.986,917,1846,1490,1960,2351,970,984,296.571,0.757,2.871,59.52802466,6.708,984,1300
Degenerating,1,0,0,0,62,90,2,13.938,2,1957,445.167,6,0.833,247.222,51.682,0.523,1.604,0.673,0.349,1262,2.839,1,2671,6364,5557,6388,7583,2671,2671,674.962,51,75,2,12.518,1,49,16.9,20,260.862,18.385,0.95,3.194,0.936,0.694,286,5.861,1,338,1154,1047,1196,1981,338,338,85.413,0.26,3.821,12.654,17.804,338,1298
Degenerating,1,1,2,0,37,35,2,0,1010,1010,1010,1,0,125.997,31.78,0.596,2.227,0.984,0.001,324,2.505,1,1006,2276,1801,2300,2530,1010,1010,304.408,35,32,2,8.206,1,336,51.125,8,163.573,20.224,0.875,2.998,1.075,0.002,226,4.029,1,409,1140,981,1224,1648,409,409,123.27,0.649,1.939,40.49499356,5.099,409,630
Degenerating,1,1,3,1,62,57,5,0,4397,4397,4397,1,0,96.689,55.476,0.703,1.731,1.072,0,406,1.286,0.888,3450,5572,4175,5596,5654,3904,4397,1111.122,57,43,3,10.246,1,9,1.667,18,273.697,5.477,0.944444444,7.161,3.704,0.033,54,13.567,1,30,58,151,160,407,30,30,7.581,0.01,3.024,0.682283314,14.629,30,2909
Degenerating,0,1,2,1,21,26,3,5.93,70,684,377,2,0.5,53.691,22.949,0.55,3.047,-1.793,0.662,60,1.564,0.887,669,344.014,1179,3132.621,1179,669,754,190.536,0,2,0,0,3,3,3,1,66.084,1.732,0,15.428,-5.786,3.353,6,11.333,1,3,6.186,34,94.073,34,3,3,0.758,0.008,1.934,0.397825083,0,3,355
Degenerating,1,1,3,1,48,77,7,13.222,1,4590,1148.25,4,0.75,126.584,57.242,0.655,1.69,0.907,0,536,1.517,0.894,3639,6778,4748,6844,6966,4104,4593,1160.651,30,59,3,10.148,1,13,2.862,29,291.227,9.11,0.965517241,5.101,1.628,0.012,114,10.072,1,83,260,355,410,836,83,83,20.974,0.03,3.922,1.807089297,33.151,83,2806
Degenerating,1,1,3,1,46,67,6,0,2551,2551,2551,1,0,116.092,49.944,0.681,1.744,0.961,0.379,396,1.742,0.993,2382,4322,3156,4340,4443,2532,2551,644.638,42,62,5,10.039,1,43,4.667,45,358.817,14.491,0.977777778,3.743,1.139,0.814,284,8.495,1,210,690,815,960,1784,210,210,53.067,0.131,0.815,8.232062026,8.124,210,1606
Degenerating,0,1,2,1,35,15,3,0,688,688,688,1,0,55.285,22.984,0.56,3.147,-1.738,0.684,56,1.644,0.916,630,350.322,1131,2855.441,1131,630,688,177.736,1,1,0,0,3,3,3,1,60.34,1.732,0,15.428,-5.786,3.353,2,10.667,1,3,6.013,32,84.689,32,3,3,0.775,0.009,1.208,0.436039969,0,3,341
Degenerating,1,1,3,1,57,47,6,0,2391,2391,2391,1,0,144.158,46.013,0.648,1.783,0.882,0,488,2.056,0.96,2231,4510,3598,4516,4916,2296,2391,604.206,40,14,3,8.858,1,19,9.667,3,106.44,5.385,0.666666667,7.242,2.334,0.034,28,7.31,1,29,90,101,120,212,29,29,7.328,0.02,6.352,1.212831385,41.122,29,1441
Degenerating,1,1,4,2,95,75,3,13.118,1,3233,820,4,0.75,159.034,55.5,0.469,1.559,-0.847,0.339,624,1.976,0.979,3212,-1622.657,6480,-17473.567,6480,3212,3280,828.856,69,39,2,16.037,1,102,27.4,5,121.521,11.705,0.8,4.316,-1.415,0.938,56,4.759,1,137,-133.316,652,-1777.302,652,137,137,34.62,0.118,11.526,103.4145859,0,137,1157
Degenerating,1,1,2,0,37,31,3,0,1142,1142,1142,1,0,84.75,31.122,0.653,2.381,1.234,0.001,172,1.846,0.947,1021,1970,1494,1970,2108,1081,1142,344.192,31,30,2,6.418,1,36,5.227,22,234.783,10.724,0.954545455,4.576,1.624,0.009,130,7.826,1,115,324,419,522,900,115,115,34.66,0.164,2.075,10.06996095,9.22,115,700
Degenerating,1,1,3,1,56,76,2,12.379,1,915,202,9,0.889,205.901,42.638,0.626,1.823,0.775,0.001,542,2.857,1,1818,4278,3740,4326,5194,1818,1818,459.409,8,48,0,10.839,1,4,1.6,5,134.491,2.828,0.8,11.126,4.945,0.125,12,13.125,1,8,18,40,42,105,8,8,2.022,0.007,6.711,0.44013069,43.324,8,1104
Degenerating,1,1,3,1,63,43,3,8.567,2,1769,365.6,5,0.8,198.89,42.755,0.492,1.833,0.77,0.001,760,2.787,1,1815,4318,3411,4336,5094,1828,1828,461.936,61,30,2,9.661,1,222,22.5,12,183.304,16.432,0.916666667,3.443,1.104,0.004,194,4.993,1,270,842,739,884,1348,270,270,68.229,0.347,5.165,14.77022791,20.64,270,779
Degenerating,0,1,2,1,36,38,5,0,1126,1126,1126,1,0,89.898,32.577,0.471,2.377,-1.188,0.517,274,1.929,0.98,1104,740.384,2172,5664.409,2172,1104,1126,284.54,34,35,4,7.288,1,106,16.818,11,220.22,13.601,0.909,3.905,-1.006,0.849,204,6.4,1,185,299.25,1184,3192.129,1184,185,185,46.749,0.43,1.108,16.42967597,0,185,430
Degenerating,0,1,2,1,34,29,4,0,1503,1503,1503,1,0,60.359,30.397,0.518,2.63,-1.583,0.572,70,1.343,0.85,1278,627.395,2019,5326.232,2019,1278,1503,379.808,26,22,2,6.918,1,26,7.333,6,125.853,6.633,0.833,6.303,-1.712,1.37,32,7.114,1,44,65.907,313,857.067,313,44,44,11.119,0.068,2.16,2.927531806,0,44,644
Degenerating,0,1,2,1,34,30,10,7.991,3,1540,771.5,2,0.5,76.819,35.673,0.472,2.373,-1.258,0.516,210,1.564,0.938,1447,884.404,2413,6231.05,2413,1447,1543,389.916,26,25,2,5.816,1,45,14.8,5,120.075,8.602,0.8,5.3,-1.508,1.152,48,5.797,1,74,100.882,429,1164.153,429,74,74,18.7,0.143,6.075,4.795904759,0,74,518
Degenerating,0,1,2,1,22,32,6,8.14,85,520,302.5,2,0.5,90.603,24.05,0.382,2.827,-1.29,0.614,150,2.385,0.985,596,461.221,1443,3793.897,1443,596,605,152.883,16,19,2,8.018,1,11,5,3,83.291,3.873,0.667,9.022,-2.603,1.961,16,7.733,1,15,22.952,116,319.109,116,15,15,3.79,0.16,3.567,2.479019904,0,15,94
Degenerating,1,0,0,0,43,94,3,12.449,1,1918,494.75,4,0.75,229.289,44.486,0.538,1.772,0.726,0.385,882,2.984,1,1979,4830,4194,4866,5905,1979,1979,500.093,35,53,1,9.498,1,47,20.455,11,199.728,15,0.909090909,3.658,1.106,0.795,162,5.618,1,225,744,686,780,1264,225,225,56.857,0.236,3.52,11.369,36.77,225,953
Degenerating,0,1,2,1,24,21,4,0,841,841,841,1,0,48.935,23.597,0.552,3.167,-1.793,0.688,76,1.417,0.872,733,392.337,1192,2986.328,1192,733,841,217.262,21,17,2,4.697,13,173,93,2,89.507,13.638,0.5,3.919,-1.468,0.852,88,3.505,1,186,185.173,652,1662.888,652,186,186,48.051,0.432,0.361,22.11661496,0,186,431
Degenerating,0,1,2,1,48,34,6,0,2103,2103,2103,1,0,67.753,35.5,0.603,2.393,-1.395,0.52,210,1.297,0.843,1773,924.494,2728,7119.832,2728,1773,2103,531.428,44,25,5,7.561,1,96,15.933,15,194.085,15.46,0.933,3.586,-1.023,0.779,150,5.402,1,239,354.061,1291,3452.84,1291,239,239,60.395,0.198,0.955,11.36466276,0,239,1209
Degenerating,1,1,3,1,52,71,6,0,5228,5228,5228,1,0,123.742,67.424,0.655,1.49,0.888,0,758,1.431,0.954,4498,7552,5531,7594,7480,4990,5228,1321.116,29,59,5,8.586,1,13,2.314,35,343.383,9,0.971428571,5.143,1.75,0.012,128,11.333,1,81,238,375,412,918,81,81,20.469,0.026,4.894,1.549371895,26.268,81,3098
Degenerating,0,1,2,1,24,15,1,0,278,278,278,1,0,53.264,16.673,0.696,3.409,-1.975,0.741,38,2.169,1,278,152.143,603,1557.03,603,278,278,71.818,23,15,1,0,208,208,208,1,59.493,14.422,0,3.755,-1.878,0.816,42,2.572,1,208,138.419,535,1378.012,535,208,208,53.734,0.933,0.479,74.81968309,0,208,223
Degenerating,1,1,3,1,44,66,4,12.892,1,3548,1774.5,2,0.5,89.202,52.495,0.685,1.763,1.11,0,188,1.309,0.919,2936,4664,3447,4682,4645,3262,3549,896.832,19,31,1,12.604,1,34,17.5,2,54.603,5.916,0.5,6.802,2.48,0.029,12,4.4,1,35,96,81,102,154,35,35,8.845,0.015,8.915,0.986249376,22.694,35,2272
Degenerating,0,1,2,1,33,40,6,0,2925,2925,2925,1,0,53.972,34.44,0.653,2.463,-1.602,0.535,216,0.999,0.74,2165,931.422,2921,7348.007,2921,2165,2925,755.637,27,37,3,7.134,1,215,78.2,5,122.794,19.774,0.8,3.059,-1.18,0.665,160,3.379,1,391,372.757,1321,3371.551,1321,391,391,101.01,0.219,1.317,13.36752965,0,391,1788
Degenerating,0,1,2,1,73,42,7,0,3254,3254,3254,1,0,63.715,40.672,0.598,2.392,-1.366,0.52,190,1.077,0.798,2597,1312.135,3503,8616.944,3503,2597,3254,840.63,66,38,6,10.948,1,112,18.333,18,229.106,18.166,0.944,3.24,-0.926,0.704,224,5.418,1,330,475.216,1788,4592.78,1788,330,330,85.251,0.181,2.682,10.14132258,0,330,1822
Degenerating,0,1,2,1,28,19,3,0,884,884,884,1,0,59.448,24.928,0.573,2.97,-1.609,0.646,138,1.587,0.889,786,464.497,1403,3512.236,1403,786,884,228.37,28,18,2,5.718,1,263,102.333,3,107.362,17.521,0.667,3.298,-1.336,0.717,126,3.349,1,307,280.171,1028,2633.644,1028,307,307,79.31,0.663,0.313,34.72872969,0,307,463
Degenerating,0,1,2,1,32,29,5,0,837,837,837,1,0,52.295,22.222,0.643,3.31,-1.823,0.719,82,1.484,0.839,702,418.737,1242,3243.672,1242,702,837,211.51,26,22,1,6.411,1,40,11.833,6,100.241,8.426,0.833,5.374,-1.889,1.168,32,5.211,1,71,88.342,370,1002.714,370,71,71,17.942,0.145,1.984,8.482814051,0,71,490
Degenerating,0,1,2,1,27,22,5,6.494,3,599,208.667,3,0.667,79.061,22.893,0.49,3.09,-1.446,0.672,124,2.153,0.942,590,426.4,1348,3394.439,1348,590,626,161.719,4,3,1,0,16,16,16,1,49.846,4,0,8.83,-2.943,1.919,0,5.375,1,16,21.007,86,222.755,86,16,16,4.133,0.067,3.892,2.555667547,0,16,240
Degenerating,0,1,2,1,49,34,5,0,2186,2186,2186,1,0,92.821,43.239,0.491,1.986,-1.149,0.432,360,1.58,0.949,2075,1084.25,3453,8703.106,3453,2075,2186,564.726,42,27,4,7.513,1,47,7.235,17,204.684,11.091,0.941,4.474,-1.196,0.972,108,6.984,1,123,179.317,859,2255.475,859,123,123,31.776,0.145,2.134,5.626799545,0,123,847
Degenerating,1,1,3,1,55,71,4,0,4469,4469,4469,1,0,99.684,62.897,0.702,1.563,1.027,0,322,1.305,0.96,3863,5878,4389,5896,5833,4291,4469,1129.316,52,71,1,9.994,1,1399,201.571,7,217.444,37.563,0.857142857,1.984,0.773,0.001,808,3.224,1,1411,3620,3013,3716,4549,1411,1411,356.56,0.454,1.283,31.5730938,4.472,1411,3111
Degenerating,0,1,2,1,29,16,6,0,461,461,461,1,0,88.374,21.471,0.398,3.067,-1.31,0.666,120,2.568,1,461,398.217,1184,3093.162,1184,461,461,116.495,26,8,5,8.607,9,12,10.333,3,105.981,5.568,0.667,7.083,-1.893,1.539,28,7.129,1,31,51.976,221,599.708,221,31,31,7.834,0.304,0.438,6.724752135,0,31,102
Degenerating,1,1,1,2,61,49,4,0,4775,4775,4775,1,0,88.917,55.362,0.549,1.657,-1.191,0.36,332,1.183,0.863,4119,-1428.348,5649,-15217.423,5649,4119,4775,1206.642,59,43,2,10.283,1,562,62.5,14,234.314,29.58,0.928571429,2.326,-0.811,0.506,450,3.974,1,875,-868.54,3477,-9372.438,3477,875,875,221.112,0.313,1.738,18.32457349,0,875,2743
